date,close
05-Feb-03,1131
06-Feb-03,1132
07-Feb-03,1133
08-Feb-03,1134
09-Feb-03,1135
10-Feb-03,1136
11-Feb-03,1137
12-Feb-03,1138
13-Feb-03,1139
14-Feb-03,1140
15-Feb-03,1141
16-Feb-03,1142
17-Feb-03,1143
18-Feb-03,1144
19-Feb-03,1145
20-Feb-03,1146
21-Feb-03,1147
22-Feb-03,1148
23-Feb-03,1149
24-Feb-03,1150
25-Feb-03,1151
26-Feb-03,1152
27-Feb-03,1153
28-Feb-03,1154
01-Mrz-03,1155
02-Mrz-03,1156
03-Mrz-03,1157
04-Mrz-03,1158
05-Mrz-03,1159
06-Mrz-03,1160
07-Mrz-03,1161
08-Mrz-03,1162
09-Mrz-03,1163
10-Mrz-03,1164
11-Mrz-03,1165
12-Mrz-03,1166
13-Mrz-03,1167
14-Mrz-03,1168
15-Mrz-03,1169
16-Mrz-03,1170
17-Mrz-03,1171
18-Mrz-03,1172
19-Mrz-03,1173
20-Mrz-03,1174
21-Mrz-03,1175
22-Mrz-03,1176
23-Mrz-03,1177
24-Mrz-03,1178
25-Mrz-03,1179
26-Mrz-03,1180
27-Mrz-03,1181
28-Mrz-03,1182
29-Mrz-03,1183
30-Mrz-03,1184
31-Mrz-03,1185
01-Apr-03,1186
02-Apr-03,1187
03-Apr-03,1188
04-Apr-03,1189
05-Apr-03,1190
06-Apr-03,1191
07-Apr-03,1192
08-Apr-03,1193
09-Apr-03,1194
10-Apr-03,1195
11-Apr-03,1196
12-Apr-03,1197
13-Apr-03,1198
14-Apr-03,1199
15-Apr-03,1200
16-Apr-03,1201
17-Apr-03,1202
18-Apr-03,1203
19-Apr-03,1204
20-Apr-03,1205
21-Apr-03,1206
22-Apr-03,1207
23-Apr-03,1208
24-Apr-03,1209
25-Apr-03,1210
26-Apr-03,1211
27-Apr-03,1212
28-Apr-03,1213
29-Apr-03,1214
30-Apr-03,1215
01-Mai-03,1216
02-Mai-03,1217
03-Mai-03,1218
04-Mai-03,1219
05-Mai-03,1220
06-Mai-03,1221
07-Mai-03,1222
08-Mai-03,1223
09-Mai-03,1224
10-Mai-03,1225
11-Mai-03,1226
12-Mai-03,1227
13-Mai-03,1228
14-Mai-03,1229
15-Mai-03,1230
16-Mai-03,1231
17-Mai-03,1232
18-Mai-03,1233
19-Mai-03,1234
20-Mai-03,1235
21-Mai-03,1236
22-Mai-03,1237
23-Mai-03,1238
24-Mai-03,1239
25-Mai-03,1240
26-Mai-03,1241
27-Mai-03,1242
28-Mai-03,1243
29-Mai-03,1244
30-Mai-03,1245
31-Mai-03,1246
01-Jun-03,1247
02-Jun-03,1248
03-Jun-03,1249
04-Jun-03,1250
05-Jun-03,1251
06-Jun-03,1252
07-Jun-03,1253
08-Jun-03,1254
09-Jun-03,1255
10-Jun-03,1256
11-Jun-03,1257
12-Jun-03,1258
13-Jun-03,1259
14-Jun-03,1260
15-Jun-03,1261
16-Jun-03,1262
17-Jun-03,1263
18-Jun-03,1264
19-Jun-03,1265
20-Jun-03,1266
21-Jun-03,1267
22-Jun-03,1268
23-Jun-03,1269
24-Jun-03,1270
25-Jun-03,1271
26-Jun-03,1272
27-Jun-03,1273
28-Jun-03,1274
29-Jun-03,1275
30-Jun-03,1276
01-Jul-03,1277
02-Jul-03,1278
03-Jul-03,1279
04-Jul-03,1280
05-Jul-03,1281
06-Jul-03,1282
07-Jul-03,1283
08-Jul-03,1284
09-Jul-03,1285
10-Jul-03,1286
11-Jul-03,1287
12-Jul-03,1288
13-Jul-03,1289
14-Jul-03,1290
15-Jul-03,1291
16-Jul-03,1292
17-Jul-03,1293
18-Jul-03,1294
19-Jul-03,1295
20-Jul-03,1296
21-Jul-03,1297
22-Jul-03,1298
23-Jul-03,1299
24-Jul-03,1300
25-Jul-03,1301
26-Jul-03,1302
27-Jul-03,1303
28-Jul-03,1304
29-Jul-03,1305
30-Jul-03,1306
31-Jul-03,1307
01-Aug-03,1308
02-Aug-03,1309
03-Aug-03,1310
04-Aug-03,1311
05-Aug-03,1312
06-Aug-03,1313
07-Aug-03,1314
08-Aug-03,1315
09-Aug-03,1316
10-Aug-03,1317
11-Aug-03,1318
12-Aug-03,1319
13-Aug-03,1320
14-Aug-03,1321
15-Aug-03,1322
16-Aug-03,1323
17-Aug-03,1324
18-Aug-03,1325
19-Aug-03,1326
20-Aug-03,1327
21-Aug-03,1328
22-Aug-03,1329
23-Aug-03,1330
24-Aug-03,1331
25-Aug-03,1332
26-Aug-03,1333
27-Aug-03,1334
28-Aug-03,1335
29-Aug-03,1336
30-Aug-03,1337
31-Aug-03,1338
01-Sep-03,1339
02-Sep-03,1340
03-Sep-03,1341
04-Sep-03,1342
05-Sep-03,1343
06-Sep-03,1344
07-Sep-03,1345
08-Sep-03,1346
09-Sep-03,1347
10-Sep-03,1348
11-Sep-03,1349
