date,close
22-Mrz-03,4.7
23-Mrz-03,4.7
24-Mrz-03,3.9
25-Mrz-03,3.4
26-Mrz-03,5
27-Mrz-03,3.6
28-Mrz-03,4.2
29-Mrz-03,3.5
30-Mrz-03,2.8
31-Mrz-03,2.1
01-Apr-03,4.8
02-Apr-03,2.9
03-Apr-03,2.8
04-Apr-03,4.6
05-Apr-03,2.8
06-Apr-03,2.9
07-Apr-03,2.9
08-Apr-03,3.3
09-Apr-03,4.4
10-Apr-03,5.6
11-Apr-03,4.7
12-Apr-03,4.5
13-Apr-03,6.5
14-Apr-03,8.1
15-Apr-03,12.2
16-Apr-03,11.8
17-Apr-03,10.9
18-Apr-03,9.7
19-Apr-03,9.1
20-Apr-03,9.8
21-Apr-03,13.2
22-Apr-03,11.9
23-Apr-03,10.8
24-Apr-03,8.1
25-Apr-03,9.7
26-Apr-03,9.2
27-Apr-03,7.1
28-Apr-03,9.2
29-Apr-03,8.3
30-Apr-03,7.4
01-Mai-03,5.8
02-Mai-03,5.2
03-Mai-03,6
04-Mai-03,5.8
05-Mai-03,10.9
06-Mai-03,7.6
07-Mai-03,7.3
08-Mai-03,7.2
09-Mai-03,7.8
10-Mai-03,6.8
11-Mai-03,7.6
12-Mai-03,8.8
13-Mai-03,7.7
14-Mai-03,5.8
15-Mai-03,6.3
16-Mai-03,7
17-Mai-03,7.5
18-Mai-03,12.1
19-Mai-03,10.4
20-Mai-03,10.1
21-Mai-03,8.2
22-Mai-03,10.3
23-Mai-03,10.6
24-Mai-03,11.6
25-Mai-03,10.5
26-Mai-03,10.5
27-Mai-03,11
28-Mai-03,10.9
29-Mai-03,10.4
30-Mai-03,10.1
31-Mai-03,10.2
01-Jun-03,13.1
02-Jun-03,18.5
03-Jun-03,13.3
04-Jun-03,16.6
05-Jun-03,12.2
06-Jun-03,12.1
07-Jun-03,13.8
08-Jun-03,14.3
09-Jun-03,12
10-Jun-03,11.5
11-Jun-03,12.7
12-Jun-03,12.4
13-Jun-03,11.5
